MTS,OPEN,CLOSE,HIGH,LOW,VOLUME
2017/12/14 3:11,16524,16505,16538,16500,29.51211497
2017/12/14 3:12,16517,16509,16517,16500,15.85652439
2017/12/14 3:13,16512,16506,16534,16500,36.34429376
2017/12/14 3:14,16509,16513,16529,16502,21.36820547
2017/12/14 3:15,16516,16500,16516,16500,45.27168399
2017/12/14 3:16,16501,16502,16512,16500,13.70675833
2017/12/14 3:17,16502,16487,16504,16451,57.07370809
2017/12/14 3:18,16486,16454,16489,16422,20.06541523
2017/12/14 3:19,16444,16478,16489,16444,9.20164867
2017/12/14 3:20,16473,16440,16473.7042,16424,21.37387538
2017/12/14 3:21,16440,16437,16473,16435,33.38362929
2017/12/14 3:22,16444,16438,16449,16437,23.14341991
2017/12/14 3:23,16437,16451,16460,16430,29.26738738
2017/12/14 3:24,16450,16467,16473,16436,27.65037421
2017/12/14 3:25,16466,16462,16472,16436,9.70621056
2017/12/14 3:26,16450,16458,16467,16450,9.31416019
2017/12/14 3:27,16460,16437,16461,16430,15.49540189
2017/12/14 3:28,16431,16450,16450,16431,25.05770755
2017/12/14 3:29,16449,16430,16449,16417,35.52351246
2017/12/14 3:30,16418,16439,16449,16417,17.3599322
2017/12/14 3:31,16437,16410,16437,16409,23.7162367
2017/12/14 3:32,16412,16390,16412,16388,38.29662755
2017/12/14 3:33,16388,16383,16390,16373,6.24117751
2017/12/14 3:34,16383,16423,16435,16382,26.09657386
2017/12/14 3:35,16429,16484,16500,16429,37.56392945
2017/12/14 3:36,16482,16505,16540,16482,47.37792292
2017/12/14 3:37,16507,16475,16534,16473,19.51668524
2017/12/14 3:38,16475,16503,16518,16475,9.61303209
2017/12/14 3:39,16503,16503,16503,16471,31.29542144
2017/12/14 3:40,16501,16478,16502,16478,6.52030763
2017/12/14 3:41,16485,16487,16500,16478,9.0608227
2017/12/14 3:42,16485,16501,16502,16484,35.79244826
2017/12/14 3:43,16501,16509,16509,16486,9.43639821
2017/12/14 3:44,16506,16530,16539,16506,14.45403517
2017/12/14 3:45,16531,16506,16531,16482,17.18555652
2017/12/14 3:46,16505,16526,16540,16505,10.23758005
2017/12/14 3:47,16522,16518,16537,16517,7.76930878
2017/12/14 3:48,16515,16517.95852,16519,16501,9.91915525
2017/12/14 3:49,16509,16520,16540,16509,18.4712935
2017/12/14 3:50,16516,16539,16540,16516,8.98229568
2017/12/14 3:51,16539,16549,16573,16519,51.18594118
2017/12/14 3:52,16550,16572,16573,16550,12.71022321
2017/12/14 3:53,16573,16580,16584,16572,7.20854089
2017/12/14 3:54,16585,16588,16589,16571,17.85587927
2017/12/14 3:55,16588,16534,16593,16534,11.53091851
2017/12/14 3:56,16556,16550,16571,16521,11.89182105
2017/12/14 3:57,16527,16560,16588,16510,71.03609012
2017/12/14 3:58,16560,16530,16561,16530,10.79003499
2017/12/14 3:59,16529,16516,16531,16516,4.92956366
2017/12/14 4:00,16523,16560,16560,16522,15.4666581
2017/12/14 4:01,16560,16582,16590,16559,5.08630109
2017/12/14 4:02,16581,16523,16588,16522,34.16497525
2017/12/14 4:03,16522,16493,16522,16490,27.21985725
2017/12/14 4:04,16496,16460,16496,16450,31.66312644
2017/12/14 4:05,16459,16472,16520,16450,22.07208214
2017/12/14 4:06,16460,16427,16473,16411,28.23923181
2017/12/14 4:07,16430,16440,16474,16424,10.88242835
2017/12/14 4:08,16440,16483,16484,16440,11.91459071
2017/12/14 4:09,16480,16484,16512,16457,7.55679526
2017/12/14 4:10,16483,16501,16512,16462,21.34879578
2017/12/14 4:11,16500,16517,16523,16499,10.10360759
2017/12/14 4:12,16518,16499,16520,16491,16.56660909
2017/12/14 4:13,16509,16527,16541,16498,11.67001004
2017/12/14 4:14,16527,16530,16549,16504,11.02592807
2017/12/14 4:15,16545,16537,16549,16501,24.91518943
2017/12/14 4:16,16538,16547,16548,16495,39.3816567
2017/12/14 4:17,16547,16557,16569,16540,22.76685537
2017/12/14 4:18,16557,16535,16569,16511,33.60878042
2017/12/14 4:19,16539,16556,16569,16525,13.64179251
2017/12/14 4:20,16556,16578,16579,16550,28.84319878
2017/12/14 4:21,16580,16626,16650,16580,38.26544388
2017/12/14 4:22,16624,16602,16632,16599,36.93663754
2017/12/14 4:23,16602,16601,16604,16550,56.70412086
2017/12/14 4:24,16600,16595,16605,16572.56533,22.8085123
2017/12/14 4:25,16595,16611,16629,16558.36433,22.72141385
2017/12/14 4:26,16623,16648,16653,16612,26.6332136
2017/12/14 4:27,16650,16600,16652,16576,42.54974502
2017/12/14 4:28,16597,16632,16634,16597,11.33965977
2017/12/14 4:29,16632,16637,16646,16615,21.40291324
2017/12/14 4:30,16626,16621,16641,16618,18.08312584
2017/12/14 4:31,16621,16637,16637,16620,21.07616533
2017/12/14 4:32,16636,16643,16645,16634,31.39136308
2017/12/14 4:33,16645,16662,16665,16630,64.11418983
2017/12/14 4:34,16662,16684,16720,16661,56.94183684
2017/12/14 4:35,16686,16682,16701,16645,25.33191793
2017/12/14 4:36,16682,16649,16720,16649,37.66769496
2017/12/14 4:37,16661,16693,16705,16659,26.1355147
2017/12/14 4:38,16693,16670,16694,16661,21.10235033
2017/12/14 4:39,16676,16688,16704,16662,21.54832957
2017/12/14 4:40,16684,16650,16686,16645,39.3495069
2017/12/14 4:41,16661,16650,16666,16650,33.60775467
2017/12/14 4:42,16651,16630,16651,16630,41.03632475
2017/12/14 4:43,16632,16630,16632,16608,33.24838032
2017/12/14 4:44,16631,16638,16650,16617,28.10528535
2017/12/14 4:45,16636,16628,16638,16616,7.68742904
2017/12/14 4:46,16622,16603,16634,16601,18.23513152
2017/12/14 4:47,16603,16600,16603,16600,107.8524191
2017/12/14 4:48,16600,16646,16650,16600,38.26899382
2017/12/14 4:49,16647,16652,16664,16636,12.81318702
2017/12/14 4:50,16651,16632,16652,16611,19.26953823
2017/12/14 4:51,16633,16651,16668,16633,12.17536368
2017/12/14 4:52,16660,16645,16662,16621,14.08574306
2017/12/14 4:53,16630,16655,16655,16629,8.95743114
2017/12/14 4:54,16655,16635,16671,16622.85376,9.07140664
2017/12/14 4:55,16633,16637.08437,16655,16621,15.64465895
2017/12/14 4:56,16636,16634,16641,16614,15.07745634
2017/12/14 4:57,16633,16625,16654,16615,13.02521773
2017/12/14 4:58,16628,16600,16639,16600,12.18548398
2017/12/14 4:59,16600,16629,16630,16600,16.05234082
2017/12/14 5:00,16630,16643,16652,16615,24.26675764
2017/12/14 5:01,16620,16612,16650,16600,23.22705133
2017/12/14 5:02,16620,16647,16650,16600,14.87717563
2017/12/14 5:03,16648,16617,16651,16602,27.70494408
2017/12/14 5:04,16618,16593,16624,16590,20.83165841
2017/12/14 5:05,16592,16587,16610,16585,32.27170698
2017/12/14 5:06,16587,16579,16612,16576,26.16607764
2017/12/14 5:07,16578,16543.60431,16578,16536,35.58841285
2017/12/14 5:08,16543.60431,16549,16550,16543,40.52238354
2017/12/14 5:09,16550,16575,16614,16537,44.64015905
2017/12/14 5:10,16581,16556,16623,16552,48.8258185
2017/12/14 5:11,16570,16570,16575,16543,32.22563099
2017/12/14 5:12,16563.72027,16566,16570,16554,39.57559094
2017/12/14 5:13,16557,16599,16604,16557,39.04071734
2017/12/14 5:14,16583,16605,16610,16563,57.45814494
2017/12/14 5:15,16601,16600,16650,16600,42.24979537
2017/12/14 5:16,16602,16541,16602,16541,61.67205415
2017/12/14 5:17,16544.7876,16577,16599,16541,25.50498208
2017/12/14 5:18,16577,16590,16618,16577,41.58855615
2017/12/14 5:19,16590,16562,16612,16560,19.74121088
2017/12/14 5:20,16562,16579,16586,16551,21.54894507
2017/12/14 5:21,16586,16588,16589,16580,28.14245658
2017/12/14 5:22,16587,16564,16588,16564,21.96127728
2017/12/14 5:23,16564,16548,16584,16547,21.11688008
2017/12/14 5:24,16552,16510,16552,16505,20.61890627
2017/12/14 5:25,16510,16501,16510,16501,31.58886308
2017/12/14 5:26,16501,16533,16539,16500.59096,48.85905299
2017/12/14 5:27,16531,16524,16548,16507.69664,45.97556399
2017/12/14 5:28,16525,16552,16560,16522,27.81046987
2017/12/14 5:29,16552,16551,16564,16542,19.48556737
2017/12/14 5:30,16550,16584,16584,16538.48796,26.19229345
2017/12/14 5:31,16568,16550,16587,16550,37.89720025
2017/12/14 5:32,16557,16550,16560,16544,32.28612588
2017/12/14 5:33,16549,16549,16555,16527,25.30251432
2017/12/14 5:34,16548,16536,16550,16526,14.26319101
2017/12/14 5:35,16544,16550,16550,16535,22.78817406
2017/12/14 5:36,16539,16544,16550,16522,15.57923831
2017/12/14 5:37,16544,16549,16550,16543,12.38872384
2017/12/14 5:38,16549,16545,16564,16545,13.94429199
2017/12/14 5:39,16544,16524,16570,16520,13.31219909
2017/12/14 5:40,16523,16512,16533,16505,17.72620206
2017/12/14 5:41,16511,16525,16531.38227,16502,43.78754452
2017/12/14 5:42,16525,16504,16526,16502,32.49663465
2017/12/14 5:43,16504,16504,16523,16502,15.79042648
2017/12/14 5:44,16505,16465,16505,16460,50.21149799
2017/12/14 5:45,16466,16500,16500,16454,38.05030183
2017/12/14 5:46,16499,16508,16512,16499,21.04606264
2017/12/14 5:47,16507,16501,16512,16500,38.94090499
2017/12/14 5:48,16500,16501,16508,16473,32.84166422
2017/12/14 5:49,16501,16472,16502,16471,19.27962535
2017/12/14 5:50,16474,16467,16474,16462,27.87862467
2017/12/14 5:51,16463,16469,16470,16453,35.19707232
2017/12/14 5:52,16469,16450,16488,16450,36.34847847
2017/12/14 5:53,16450,16463.87824,16473.35249,16444,36.47898528
2017/12/14 5:54,16467,16466,16473,16460,6.62427868
2017/12/14 5:55,16466,16463.99676,16484,16460,14.33205383
2017/12/14 5:56,16468,16461,16496,16460,26.48482473
2017/12/14 5:57,16461,16470,16494.75511,16460,24.82909126
2017/12/14 5:58,16470,16499,16502,16469,15.11239111
2017/12/14 5:59,16502,16484,16502,16484,7.85601269
2017/12/14 6:00,16492,16486,16500,16476,12.11342807
2017/12/14 6:01,16487,16471,16492,16465,15.0458981
2017/12/14 6:02,16469,16469,16491,16460,13.65910949
2017/12/14 6:03,16467,16478.19292,16488,16461,31.26923252
2017/12/14 6:04,16478.19292,16473,16490,16472.27786,18.36488074
2017/12/14 6:05,16472.27786,16460.44772,16473,16460,22.80784927
2017/12/14 6:06,16460.44772,16462,16471,16451,23.45194916
2017/12/14 6:07,16461,16438,16470,16438,30.28679375
2017/12/14 6:08,16463,16439,16464,16435,27.43791039
2017/12/14 6:09,16448,16429,16448,16426,31.68029024
2017/12/14 6:10,16430,16423,16433,16421,17.06778037
2017/12/14 6:11,16423,16417,16423,16417,20.62220056
2017/12/14 6:12,16418,16409,16418,16408,15.59689263
2017/12/14 6:13,16408,16416.86451,16419,16401,11.3037278
2017/12/14 6:14,16416,16403,16431,16401,19.76951937
2017/12/14 6:15,16413.31926,16412,16423,16404,8.76503419
2017/12/14 6:16,16412,16425,16428,16401,19.75995976
2017/12/14 6:17,16425,16412,16426,16412,23.01522072
2017/12/14 6:18,16412,16429,16435,16406,23.3693486
2017/12/14 6:19,16429,16432.22726,16438,16427,20.06282157
2017/12/14 6:20,16432.22726,16404,16436.95425,16403,21.60993355
2017/12/14 6:21,16402,16375,16410.95576,16371,57.94250892
2017/12/14 6:22,16376,16350,16376,16350,37.20326805
2017/12/14 6:23,16370,16361,16371,16352,36.70045353
2017/12/14 6:24,16358,16399,16406,16350,37.6302771
2017/12/14 6:25,16399,16400,16420,16381,34.74909639
2017/12/14 6:26,16399,16340,16399.13827,16340,50.48625943
2017/12/14 6:27,16340,16310,16348,16310,61.82413205
2017/12/14 6:28,16311,16274,16311,16263,93.59434315
2017/12/14 6:29,16275,16269,16298.68956,16250,39.28078155
2017/12/14 6:30,16252,16271,16286,16250,48.6334739
2017/12/14 6:31,16272,16333,16333,16271,42.23220785
2017/12/14 6:32,16329,16365,16368,16329,43.60488569
2017/12/14 6:33,16357,16341.23254,16365,16312,40.35918916
2017/12/14 6:34,16335,16370.77628,16371.95803,16335,94.43891249
2017/12/14 6:35,16370,16390.86602,16393,16370,37.53686922
2017/12/14 6:36,16389,16386,16410,16375,46.61463003
2017/12/14 6:37,16387,16371,16410,16371,126.0135977
2017/12/14 6:38,16372,16350,16380,16339,28.28411969
2017/12/14 6:39,16350,16348,16370,16347,28.18196614
2017/12/14 6:40,16346,16352,16381.41203,16337,18.00649659
2017/12/14 6:41,16352,16340,16356,16332,20.33359888
2017/12/14 6:42,16331,16300,16340,16296,84.93119374
2017/12/14 6:43,16300,16301,16320,16296,29.79666584
2017/12/14 6:44,16302,16271,16342.32789,16265,59.5637537
2017/12/14 6:45,16271,16260,16296,16255,22.37142295
2017/12/14 6:46,16261,16231,16261,16229,57.27883064
2017/12/14 6:47,16231,16223,16240,16221,35.54234996
2017/12/14 6:48,16224,16244,16250,16218,34.60159699
2017/12/14 6:49,16243,16277,16313,16243,54.45519473
2017/12/14 6:50,16277,16262,16287,16261,25.67630478
2017/12/14 6:51,16264,16233,16274,16232,25.54558716
2017/12/14 6:52,16232,16241,16260,16216,77.32712281
2017/12/14 6:53,16241,16290,16290,16229,97.17422932
2017/12/14 6:54,16275,16249,16285,16242,36.93282801
2017/12/14 6:55,16249,16239,16310,16239,39.04891711
2017/12/14 6:56,16239,16218,16270,16216,56.96250671
2017/12/14 6:57,16218,16174,16230,16171,116.9627087
2017/12/14 6:58,16173,16151,16173,16150,46.9051744
2017/12/14 6:59,16150,16129.69835,16151,16122,74.32180122
2017/12/14 7:00,16129.69835,16124,16150,16122,50.30773836
2017/12/14 7:01,16127,16111,16128,16111,36.07529306
2017/12/14 7:02,16111,16120,16120,16102,55.84276182
2017/12/14 7:03,16120,16158,16170,16117,78.39421007
2017/12/14 7:04,16169,16129,16172,16123,61.65078407
2017/12/14 7:05,16144,16157,16199.31446,16131,51.2697343
2017/12/14 7:06,16162,16163,16210,16144,52.13330996
2017/12/14 7:07,16163,16188,16210,16159,34.11066985
2017/12/14 7:08,16188,16159,16204,16159,51.64059484
2017/12/14 7:09,16163,16159,16176,16158,28.77400467
2017/12/14 7:10,16158,16114,16158,16113,36.53537501
2017/12/14 7:11,16114,16101,16114,16100,69.85849605
2017/12/14 7:12,16100,16062,16101,16033,175.4168815
2017/12/14 7:13,16061.26218,16046,16077,16000,271.6895448
2017/12/14 7:14,16050,16022.32435,16063,16008,53.68854073
2017/12/14 7:15,16022.32435,15967,16022.32435,15960,112.3486717
2017/12/14 7:16,15967,15982,15992.826,15955,58.72996401
2017/12/14 7:17,15978,15979,15999.90561,15960,80.85797308
2017/12/14 7:18,15987,15956,15988,15955,169.8839849
2017/12/14 7:19,15955,15972,15972,15955,94.24842316
2017/12/14 7:20,15972,15988,15989,15969,66.89809816
2017/12/14 7:21,15987,16036,16058.90231,15987,79.27976349
2017/12/14 7:22,16036,16107,16142,16021,61.89652717
2017/12/14 7:23,16107,16056,16144,16056,46.29279838
2017/12/14 7:24,16056,16128,16133,16039,44.81771491
2017/12/14 7:25,16120,16151,16152,16112,61.74252602
2017/12/14 7:26,16141,16154,16174,16141,45.57281293
2017/12/14 7:27,16154,16232,16246,16150,49.96141856
2017/12/14 7:28,16236,16220,16248,16220,39.92621332
2017/12/14 7:29,16221,16180,16221,16151,82.23255499
2017/12/14 7:30,16186,16185,16186,16170,24.50031729
2017/12/14 7:31,16185,16175,16190,16162,23.56177585
2017/12/14 7:32,16173,16186,16187,16170,33.61544661
2017/12/14 7:33,16186,16172,16187,16163,16.23395855
2017/12/14 7:34,16173,16138,16173,16138,84.38307087
2017/12/14 7:35,16139,16158,16158,16138,70.94871473
2017/12/14 7:36,16159,16208,16232.3496,16158,65.92966125
2017/12/14 7:37,16208,16225,16245,16200,37.13353009
2017/12/14 7:38,16225,16201,16230,16181,40.47969099
2017/12/14 7:39,16200,16217,16244,16200,31.06759747
2017/12/14 7:40,16214,16227,16231,16200,20.68238752
2017/12/14 7:41,16222,16206,16237,16206,38.1484807
2017/12/14 7:42,16204,16197,16220,16170,29.6554158
2017/12/14 7:43,16198,16181,16198,16177,16.75043649
2017/12/14 7:44,16180,16165,16181,16149,18.49691948
2017/12/14 7:45,16165,16131,16168,16131,38.9384582
2017/12/14 7:46,16131,16130,16131,16104,22.18840375
2017/12/14 7:47,16130,16179.08245,16180,16129,43.14048646
2017/12/14 7:48,16179,16257,16281,16167,57.33597846
2017/12/14 7:49,16256,16291,16299,16250,36.79325111
2017/12/14 7:50,16287,16299,16300,16272,27.27788289
2017/12/14 7:51,16299,16285,16325,16285,26.8770774
2017/12/14 7:52,16283,16314,16315,16266,79.8853865
2017/12/14 7:53,16314,16300,16325,16300,35.36732536
2017/12/14 7:54,16311,16301,16326,16300,15.77657483
2017/12/14 7:55,16301,16332,16349,16300,121.8979322
2017/12/14 7:56,16340,16356,16379,16333,13.57587147
2017/12/14 7:57,16355,16356,16374,16350,23.18570997
2017/12/14 7:58,16355,16351,16360,16350,21.10561803
2017/12/14 7:59,16351,16330,16352,16330,22.71164263
2017/12/14 8:00,16330,16339,16369,16330,25.39849241
2017/12/14 8:01,16341,16388,16395,16334,55.72556534
2017/12/14 8:02,16388,16386,16390,16383,24.76817987
2017/12/14 8:03,16386,16402,16417,16386,59.80581181
2017/12/14 8:04,16402,16400,16408,16400,65.18407596
2017/12/14 8:05,16401,16346,16401,16346,58.6156789
2017/12/14 8:06,16357,16376,16400,16357,19.76531124
2017/12/14 8:07,16375,16376,16376,16365,14.55637534
2017/12/14 8:08,16374,16357,16376,16355,16.22745578
2017/12/14 8:09,16356,16357,16364,16356,11.15145021
2017/12/14 8:10,16358,16358,16358,16357,6.75005519
2017/12/14 8:11,16357,16357,16358,16357,9.71242426
2017/12/14 8:12,16357,16345,16358,16338,6.60660909
2017/12/14 8:13,16338,16307,16341,16307,48.75764741
2017/12/14 8:14,16307,16312,16319,16307,77.26488431
2017/12/14 8:15,16309,16306,16311,16300,23.04643862
2017/12/14 8:16,16306,16303,16307,16303,14.21674007
2017/12/14 8:17,16303,16275,16303,16275,15.20808662
2017/12/14 8:18,16275,16285,16301,16275,21.20387062
2017/12/14 8:19,16287,16298,16307,16286,11.76909872
2017/12/14 8:20,16298,16301,16308,16281,91.09582061
2017/12/14 8:21,16302,16331,16332,16302,25.69335236
2017/12/14 8:22,16332,16337,16354,16332,21.98959083
2017/12/14 8:23,16338,16338,16355,16332,23.93045326
2017/12/14 8:24,16346,16348,16355,16340,26.89230851
2017/12/14 8:25,16348,16367,16367,16347,18.44015344
2017/12/14 8:26,16365,16370,16370,16364,27.6928809
2017/12/14 8:27,16369,16365,16370,16365,32.47204786
2017/12/14 8:28,16365,16368,16370,16365,18.06483186
2017/12/14 8:29,16365,16356,16366,16355,24.4316693
2017/12/14 8:30,16356,16366,16370,16355,29.66791034
2017/12/14 8:31,16359,16362,16370,16351,15.62263024
2017/12/14 8:32,16359,16356,16364,16337,32.06227121
2017/12/14 8:33,16356,16349,16359,16345,20.10908026
2017/12/14 8:34,16349,16337,16350,16336,25.70997333
2017/12/14 8:35,16337,16337,16345,16337,16.99371211
2017/12/14 8:36,16337,16328,16341,16328,25.57375084
2017/12/14 8:37,16328,16330,16337,16328,20.37012409
2017/12/14 8:38,16331,16331,16334,16330,17.63697606
2017/12/14 8:39,16331,16343,16350,16331,13.48353176
2017/12/14 8:40,16332,16336,16345,16332,14.04571044
2017/12/14 8:41,16336,16336,16343,16336,7.94151312
2017/12/14 8:42,16336,16322,16350,16320,44.99863584
2017/12/14 8:43,16323,16327,16350,16321,21.9206832
2017/12/14 8:44,16327,16327,16331,16327,33.86011948
2017/12/14 8:45,16327,16327,16338,16327,29.15498633
2017/12/14 8:46,16327,16301,16328,16281.61598,44.27579302
2017/12/14 8:47,16299,16278,16314,16270,22.54608085
2017/12/14 8:48,16277,16266,16277,16266,32.68896978
2017/12/14 8:49,16267,16242,16268,16242,38.02870621
2017/12/14 8:50,16241,16245.08104,16267,16237,23.41634246
2017/12/14 8:51,16243,16253,16265,16242,43.01945809
2017/12/14 8:52,16253,16295,16305,16253,21.87464063
2017/12/14 8:53,16299.29417,16298,16301,16281,18.32501767
2017/12/14 8:54,16295,16306,16322,16291,21.80521974
2017/12/14 8:55,16306,16298,16320,16296,31.02569391
2017/12/14 8:56,16299,16299,16306,16298,100.4982054
2017/12/14 8:57,16300,16303,16320,16299,33.88090682
2017/12/14 8:58,16303,16304,16307,16300,13.48688567
2017/12/14 8:59,16300,16291,16305,16286,54.82732843
2017/12/14 9:00,16293,16287,16294,16286,48.6015755
2017/12/14 9:01,16287,16287,16289,16286,18.48813425
2017/12/14 9:02,16287,16288,16289,16286,31.30990098
2017/12/14 9:03,16288,16290,16290,16288,10.35307939
2017/12/14 9:04,16294,16335,16347,16293,28.03085465
2017/12/14 9:05,16336,16363,16366,16335,26.65279035
2017/12/14 9:06,16366,16371,16371,16362,58.13789981
2017/12/14 9:07,16370,16446,16470,16370,126.1157591
2017/12/14 9:08,16446,16446,16463,16446,60.28855543
2017/12/14 9:09,16448,16446,16465,16446,33.20526156
2017/12/14 9:10,16448,16455,16463,16446,44.43093192
2017/12/14 9:11,16455,16523,16561,16454,316.17961
2017/12/14 9:12,16523,16525,16562,16467,107.2777991
2017/12/14 9:13,16525,16528,16530,16489.41245,25.01812571
2017/12/14 9:14,16520,16531,16531,16514,40.12890578
2017/12/14 9:15,16530,16519,16531,16517,27.66637055
2017/12/14 9:16,16518,16455,16519,16455,47.23434732
2017/12/14 9:17,16462,16445,16472,16441,45.88248254
2017/12/14 9:18,16444,16423,16444,16400,73.05964333
2017/12/14 9:19,16420,16433,16443,16400,107.0137768
2017/12/14 9:20,16433,16409,16442,16400,139.8247108
2017/12/14 9:21,16410,16435,16435,16401,10.14939636
2017/12/14 9:22,16435,16439,16440,16426,13.71182174
2017/12/14 9:23,16439,16460,16462,16439,25.17408834
2017/12/14 9:24,16460,16469,16472,16460,10.41798252
2017/12/14 9:25,16470,16468,16472,16448,21.76072661
2017/12/14 9:26,16468,16472,16480,16467,12.03573878
2017/12/14 9:27,16472,16496,16497,16471,12.5540532
2017/12/14 9:28,16496,16511,16514,16496,13.6193578
2017/12/14 9:29,16511,16476,16511,16470,35.29616569
2017/12/14 9:30,16475,16473,16480,16461,16.11473602
2017/12/14 9:31,16473,16475,16475,16470,17.3791383
2017/12/14 9:32,16474,16442,16475,16432,20.73441635
2017/12/14 9:33,16445,16416,16445,16416,22.86272587
2017/12/14 9:34,16424,16414,16444,16400,65.09945031
2017/12/14 9:35,16414,16427,16443,16414,14.51477973
2017/12/14 9:36,16427,16450,16450,16426,7.80369166
2017/12/14 9:37,16450,16448,16470,16448,29.7716269
2017/12/14 9:38,16449,16455,16456,16436,26.25121731
2017/12/14 9:39,16455,16458,16463,16454,23.62758653
2017/12/14 9:40,16457,16428,16460,16427,34.67710029
2017/12/14 9:41,16425,16441,16458,16425,18.37785144
2017/12/14 9:42,16439,16450,16452,16425,43.7019557
2017/12/14 9:43,16450,16455,16462,16450,28.73407384
